Sales,Quantity,Discount,Profit,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Category_Furniture,Category_Office Supplies,Category_Technology,Sub-Category_Accessories,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Discount_Bin
190.896,0.07692307692307693,0.25,0.8004340495136244,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Medium
99.87,0.15384615384615385,0.0,0.8474901133283534,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
79.36,0.23076923076923078,0.0,0.8473770444426114,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
119.96,0.0,0.25,0.8359080764022211,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Medium
106.32,0.15384615384615385,0.0,0.8657735209123645,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
163.44,0.15384615384615385,0.0,0.8628151663346674,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
42.76,0.07692307692307693,0.0,0.8384536029773118,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
51.55,0.3076923076923077,0.0,0.8476727252041444,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
479.952,0.38461538461538464,0.25,0.8939145945984713,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
146.688,0.38461538461538464,0.25,0.8693157834671771,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
276.784,0.07692307692307693,0.25,0.8938891400358852,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
25.32,0.3076923076923077,0.25,0.8370900962836407,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
318.96,0.6153846153846154,0.0,0.9360483647939772,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
212.64,0.38461538461538464,0.0,0.9009109428531709,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
23.472,0.15384615384615385,0.25,0.8368253547694501,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Medium
19.648,0.07692307692307693,0.25,0.8352989248119332,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
6.57,0.15384615384615385,0.875,0.827094258315573,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
421.1,0.07692307692307693,0.0,0.9046617640616592,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
38.784,0.15384615384615385,0.25,0.8357495127595916,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Medium
122.328,0.6153846153846154,0.25,0.8317113081331756,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
25.98,0.07692307692307693,0.0,0.831184145548345,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
3.28,0.07692307692307693,0.0,0.8316739700869511,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
459.88,0.23076923076923078,0.0,0.8403372406086902,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
7.76,0.07692307692307693,0.0,0.8322185008401762,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Low
71.96,0.07692307692307693,0.0,0.8432860321462998,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
54.9,0.3076923076923077,0.0,0.8414451469294307,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Low
9.28,0.07692307692307693,0.25,0.8329199779571925,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
5.728,0.07692307692307693,0.25,0.832045803586829,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
61.96,0.07692307692307693,0.0,0.8502417374806268,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
1.344,0.0,0.25,0.8309668676522363,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
17.94,0.15384615384615385,0.0,0.8368173386917296,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
13.904,0.07692307692307693,0.25,0.8338135596736161,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
67.194,0.0,0.875,0.7944122875502085,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
41.86,0.4615384615384616,0.0,0.8438816126576397,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
141.96,0.07692307692307693,0.0,0.8595842651144726,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Low
10.02,0.15384615384615385,0.0,0.8337362115552603,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
144.12,0.15384615384615385,0.0,0.8792793461749491,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
17.94,0.15384615384615385,0.0,0.8368173386917296,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
13.89,0.15384615384615385,0.0,0.8338591950634461,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
16.45,0.3076923076923077,0.0,0.8359569463497277,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
19.92,0.23076923076923078,0.0,0.8352584225245032,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
35.168,0.23076923076923078,0.25,0.8365092119147884,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
123.088,0.4615384615384616,0.25,0.8587652188575555,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
257.94,0.15384615384615385,0.0,0.8777934185048621,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Low
27.46,0.07692307692307693,0.0,0.8375873040517263,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
89.98,0.07692307692307693,0.0,0.8610060641627955,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
7.23,0.3076923076923077,0.875,0.8265689942754656,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
17.44,0.07692307692307693,0.25,0.8315558384152804,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
62.88,0.23076923076923078,0.875,0.79526410128272,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
290.352,0.15384615384615385,0.25,0.8051154389024048,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Medium
113.52,0.23076923076923078,0.0,0.8633636348102814,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
135.3,0.3076923076923077,0.0,0.8572747909333097,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
111.15,0.3076923076923077,0.0,0.865025072392565,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
12.294,0.0,0.875,0.8245848040902246,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
154.764,0.15384615384615385,0.5,0.79798872391004,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High
43.28,0.0,0.25,0.8329185716277678,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
92.94,0.15384615384615385,0.0,0.8600445567351611,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
52.56,0.15384615384615385,0.0,0.8435715170195041,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
141.96,0.07692307692307693,0.0,0.8555914146120017,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Low
182.55,0.07692307692307693,0.625,0.7356476874775997,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High
88.768,0.07692307692307693,0.25,0.8524825827858667,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
53.088,0.4615384615384616,1.0,0.754110402063254,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,High
275.88,0.38461538461538464,0.0,0.8636142427137544,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
157.9,0.3076923076923077,0.0,0.8828200617673946,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
4.91,0.0,0.0,0.8323278429529429,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Low
87.92,0.23076923076923078,0.0,0.8312543213866351,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
5.98,0.0,0.0,0.8326965122116153,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
222.384,0.07692307692307693,0.25,0.8423640425754981,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Medium
16.0,0.23076923076923078,0.25,0.8345738213605828,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Medium
21.84,0.15384615384615385,0.0,0.8383146576301562,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
15.6,0.3076923076923077,0.0,0.8360110900325768,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
247.84,0.5384615384615385,0.0,0.916029546699946,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Low
9.912,0.15384615384615385,0.25,0.8329883958837018,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
69.52,0.07692307692307693,0.0,0.8428571016717811,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
11.52,0.23076923076923078,0.0,0.8329042270676363,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
236.5,0.6923076923076923,0.0,0.8788626507664248,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
170.352,0.15384615384615385,0.25,0.8441119694173976,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Medium
145.764,0.07692307692307693,0.125,0.832913790107724,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Low
107.97,0.15384615384615385,0.0,0.8465794447094203,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
143.96,0.3076923076923077,0.25,0.8319014438713885,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
74.352,0.15384615384615385,0.25,0.8469741310624487,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
87.168,0.5384615384615385,1.0,0.671273098697113,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,High
32.232,0.15384615384615385,0.25,0.8323359293471346,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
2.202,0.07692307692307693,0.875,0.8295522408839792,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
9.396,0.15384615384615385,0.875,0.8253505504619475,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
89.97,0.15384615384615385,0.0,0.8483499431385855,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
12.78,0.15384615384615385,0.0,0.834320541431203,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
40.0,0.07692307692307693,0.25,0.8309876813277212,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
23.24,0.3076923076923077,0.25,0.8359471020437551,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
5.552,0.07692307692307693,0.25,0.829904104506027,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Medium
8.016,0.15384615384615385,0.25,0.8313406700133087,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
74.592,0.23076923076923078,0.375,0.8291375143366494,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Medium
16.784,0.07692307692307693,0.75,0.8149985595670867,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,High
38.864,0.23076923076923078,1.0,0.7609502258529897,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,High
203.976,0.15384615384615385,0.25,0.8485646896417297,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Medium
5.388,0.23076923076923078,0.875,0.8274788894132152,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
30.976,0.5384615384615385,0.25,0.8341755488675214,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
15.92,0.23076923076923078,0.0,0.8358974586150649,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
19.54,0.07692307692307693,0.0,0.8357198392087315,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
21.4,0.3076923076923077,0.0,0.8349999391762523,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
12.6,0.07692307692307693,0.0,0.8347116416441986,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Low
11.96,0.07692307692307693,0.0,0.8328226599610066,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
138.0,0.07692307692307693,0.0,0.8548952815467992,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
116.76,0.0,0.25,0.8408987879479536,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Medium
331.023,0.4615384615384616,0.5625,0.7502268233570784,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High
8.736,0.15384615384615385,0.75,0.8272575331617751,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,High
6.08,0.07692307692307693,0.0,0.8320896810648781,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
17.46,0.07692307692307693,0.0,0.8348103659698092,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
369.16,0.7692307692307694,0.25,0.8533493739267508,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Medium
2.912,0.07692307692307693,0.25,0.8312759788597747,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
20.736,0.23076923076923078,0.25,0.8357393871877341,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
9.568,0.07692307692307693,0.25,0.8327385614614125,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
30.18,0.15384615384615385,0.0,0.8403979940398352,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
51.648,0.8461538461538463,0.25,0.8438010299816072,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
11.232,0.15384615384615385,0.25,0.8334003800886535,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
14.73,0.15384615384615385,0.0,0.8357113309157123,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Low
16.4,0.3076923076923077,0.0,0.8339803503433798,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
25.92,0.23076923076923078,0.0,0.8393845930564312,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
8.82,0.15384615384615385,0.0,0.8324346536727452,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
62.496,0.07692307692307693,0.25,0.8460168426230883,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
339.96,0.23076923076923078,0.0,0.9166933341883815,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
49.568,0.07692307692307693,0.25,0.8428351629327565,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
274.491,0.15384615384615385,0.875,0.6697924447623685,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
137.94,0.15384615384615385,0.0,0.8558546794802965,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
40.68,0.15384615384615385,0.25,0.8256302693845107,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
110.376,0.15384615384615385,0.25,0.8393675061539216,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Medium
151.62,0.4615384615384616,0.0,0.8658186640868959,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
30.8,0.23076923076923078,0.0,0.8377830651076379,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
123.92,0.3076923076923077,0.25,0.8578661524563758,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
89.712,0.38461538461538464,0.25,0.851926379498417,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
22.83,0.15384615384615385,0.0,0.8381811266512855,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
30.88,0.07692307692307693,0.0,0.8414929621298689,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
465.16,0.07692307692307693,0.0,0.915677964343783,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
27.12,0.23076923076923078,0.0,0.8394082193907654,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
113.6,0.5384615384615385,0.0,0.8617891083864415,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
12.96,0.07692307692307693,0.0,0.8351014761607122,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
69.456,0.07692307692307693,0.25,0.8465087766558315,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
8.64,0.15384615384615385,0.0,0.8323371950436168,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
341.991,0.15384615384615385,0.875,0.6061918293807389,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,High
43.96,0.4615384615384616,0.0,0.8436187696881724,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
39.76,0.4615384615384616,0.0,0.8437762785837334,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Low
66.36,0.4615384615384616,0.0,0.8493009030955349,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
92.88,0.38461538461538464,0.25,0.8518618289778255,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
24.14,0.07692307692307693,0.0,0.8362376497028882,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
49.56,0.4615384615384616,0.0,0.8438786593658479,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
354.9,0.3076923076923077,0.0,0.8431137567917799,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
15.12,0.15384615384615385,0.25,0.8340914503679273,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Medium
302.45,0.3076923076923077,0.625,0.6902724685912143,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,High
44.672,0.5384615384615385,0.25,0.8235684498150289,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
119.98,0.07692307692307693,0.0,0.8559458096270139,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
